x1,x2
1.503304063,-1.336814078
-3.671187392,3.657554311
-3.09151933,2.290720691
-2.636528911,2.205609877
-2.902828808,3.241163928
2.037661286,-2.050705279
-2.437973658,0.48173254
-2.806293119,0.90222743
-2.966506925,1.099837433
-0.895051453,1.364192664
-2.645581838,2.766881413
1.407296792,-1.513012519
1.979400049,-2.275616873
0.990551806,-1.059788198
-3.121760437,1.098602735
-4.356681503,2.236410739
-1.830158434,-0.765938487
-3.167684034,2.746518218
-3.142103564,3.538006637
-3.655743043,1.960808183
-3.102543754,3.334461356
1.894782348,-2.074283578
-3.501636993,1.860219415
-0.055157131,1.034747559
-2.916925055,2.354778841
-3.159607835,0.802699048
-3.341120784,0.941573657
-2.204614605,1.847723699
-3.554292334,0.937379122
-1.843208744,2.119962531
-4.473414213,5.007691701
0.71820956,-0.399474045
-2.176693799,2.053348193
-2.416590389,2.319666081
-2.480006227,0.359967191
-3.294280446,3.186791468
-3.666246473,1.598441748
-1.543864876,1.085999525
-1.45163012,1.810175943
-2.122008423,2.279548821
-4.074340632,4.275140952
-2.086936718,-0.713541264
-0.531756371,1.186076585
-2.350066993,2.92470104
2.454847167,-2.531255516
-3.87916736,2.121501176
-3.564427318,0.91696245
1.745158615,-1.906592138
-3.413202436,0.979894391
-2.626155703,0.318261937
-3.352838042,0.807313678
0.545861607,-0.390766144
-2.207901676,1.662679167
1.525720866,-1.021003812
-3.301015493,1.570164892
-2.968152009,3.975139092
-2.302543119,1.935015333
1.777136011,-1.243935712
1.246662472,-0.893457917
-2.995043621,1.151233212
-3.354811555,1.556267526
-4.38699877,2.369493875
1.943813208,-1.211805774
-2.683615154,0.606655585
0.972957639,-1.159415256
2.202901553,-2.367567812
-4.260798337,4.711002383
-2.9565255,1.150744096
1.887565238,-2.007064844
-2.690445637,0.678497681
-3.082660489,3.52596398
0.672699397,-0.383323322
0.202027817,-0.206232565
1.276410763,-1.537713631
0.582464318,-0.21684574
-3.476055749,1.556347972
-2.03853604,1.12647588
-3.472208835,3.883939449
-2.937150415,0.985621904
-2.190229711,1.745482779
-3.577261791,1.677829487
-3.165855389,4.254604239
0.578755003,-0.369097066
-4.433145645,5.098428783
-3.307018945,2.930890569
-1.948193688,1.869854092
-3.756283648,1.331810763
0.464952936,-0.757125318
0.374613733,-0.068664022
-3.691347811,1.852499102
-2.695988383,2.61793524
-2.505108328,-0.038790041
1.84349462,-1.758563907
-2.422207898,2.141259278
-4.392047037,2.985116398
0.932873683,-0.698043295
