x1,x2
0.696580616,0.990977639
0.903606609,0.457399474
0.302814308,0.445022864
0.559716222,0.263988338
0.721690631,0.024078126
0.942603295,0.726006732
0.873058419,0.338542618
0.931991024,0.990121522
0.179445451,0.574366616
0.866776981,0.048667311
0.775821198,0.03495337
0.654717984,0.09570825
0.100435994,0.287529732
0.373668268,0.506107229
0.067582774,0.391667008
0.957394533,0.477825979
0.975409343,0.945920239
0.272663891,0.8143851
0.346523165,0.645516296
0.325910444,0.19667636
0.57906754,0.850698513
0.957043169,0.262524107
0.679541935,0.825368847
0.211668918,0.512034592
0.905516314,0.86488678
0.011290082,0.624164141
0.6353955,0.991089229
0.688511745,0.539751013
0.182109447,0.264041975
0.819844741,0.069574986
0.014168726,0.611360862
0.676137491,0.825739013
0.530224576,0.842369326
0.825210569,0.389627006
0.090809426,0.762953866
0.965142988,0.878360124
0.633299209,0.09608301
0.592191183,0.015700533
0.591976479,0.833705187
0.741453985,0.615698099
0.120548591,0.172807468
0.845114652,0.591480865
0.521891733,0.208122754
0.424403826,0.580881125
0.628094586,0.703447882
0.748252737,0.620857627
0.155583923,0.542321753
0.074814325,0.59079984
0.979406658,0.267247112
0.391840714,0.272562069
0.558910295,0.04378694
0.993941818,0.79675376
0.617373706,0.812626142
0.221409113,0.858433951
0.983595533,0.63553226
0.562759439,0.451363492
0.642652029,0.656283504
0.555313228,0.762147589
0.354161032,0.811200183
0.635301815,0.345587724
0.179301096,0.481650905
0.454068836,0.294623796
0.591417024,0.005397599
0.32642027,0.649064243
0.025872855,0.576563041
0.376472212,0.757736172
0.212405707,0.821578184
0.206814692,0.606471459
0.198040997,0.547190553
0.473688733,0.223922802
0.583656461,0.220853057
0.508853941,0.856859045
0.86395687,0.647279141
0.465324073,0.669390166
0.810280944,0.791488429
0.548403303,0.307400693
0.657824192,0.018989531
0.968772254,0.329700596
0.417519052,0.547922951
0.717488329,0.161786534
0.375864709,0.318900474
0.055952999,0.453870668
0.087960806,0.882156891
0.529676677,0.817807132
0.59555293,0.935770361
0.081727149,0.732015755
0.682723344,0.795202547
0.572892065,0.301452639
0.312440413,0.887619947
0.354499573,0.814113936
0.765899495,0.510078746
0.912075733,0.300758903
0.006539077,0.757741253
0.764781492,0.195856673
0.815666557,0.858986517
0.657096225,0.519520143
0.628470128,0.636838691
0.848952622,0.229336396
0.917005478,0.949881326
0.220049117,0.105273456
0.673592062,0.112931448
0.24907111,0.164154825
0.858316716,0.908915265
0.313304718,0.331703142
0.464242313,0.136035994
0.78100306,0.533095732
0.296712614,0.481914261
0.592812496,0.344147834
0.268167896,0.145964809
0.681481839,0.442211696
0.087909174,0.608208227
0.116635351,0.133451918
0.646853719,0.860410472
0.726562966,0.986367586
0.24498962,0.82611366
0.596801476,0.754052408
0.480053414,0.124692844
0.810324004,0.347320721
0.162374346,0.533350166
0.52816888,0.26092913
0.749892861,0.3582574
0.530806802,0.545595054
0.944689896,0.97952585
0.689507611,0.00081261
0.800508406,0.888126665
0.982277015,0.019551802
0.859603333,0.866637458
0.192718678,0.838401921
0.046751689,0.069326125
0.593162619,0.965206335
0.470523328,0.377758692
0.497454839,0.988192418
0.663866724,0.549509064
0.792153741,0.474106442
0.500699534,0.774294227
0.47711728,0.129134627
0.033424359,0.643163764
0.105874697,0.888116174
0.503497752,0.015614503
0.271098417,0.583168556
0.329621181,0.38077479
0.893421391,0.64898464
0.247972048,0.873689194
0.840663201,0.639371166
0.243965386,0.811244837
0.425868275,0.279965464
0.215791068,0.252323051
0.456808572,0.616742511
0.902576724,0.827813066
0.2045171,0.893494541
0.344719453,0.518115741
0.330484229,0.814970876
0.110337125,0.923326411
0.218093355,0.257835303
0.175708974,0.115657777
0.580876812,0.439135274
0.816899852,0.337161156
0.780156337,0.586327383
0.687642484,0.470567899
0.276916161,0.007370987
0.254049817,0.571263394
0.531933557,0.965070734
0.711215933,0.159433626
0.991562388,0.345405712
0.589939804,0.124611726
0.710147351,0.930318575
0.30079509,0.809505319
0.974930199,0.314838012
0.151039246,0.964856665
0.624254397,0.162691532
0.581419721,0.428959555
0.063401245,0.893110295
0.835420502,0.20601171
0.834456967,0.788246069
0.741472654,0.23937852
0.037455146,0.818068665
0.787041308,0.194556508
0.264002006,0.243931204
0.523613335,0.727640954
0.278751001,0.181311262
0.718111367,0.937686725
0.364287089,0.483289689
0.913887371,0.772565426
0.174960393,0.205150398
0.053599727,0.270252954
0.473328196,0.304199682
0.471358065,0.616038932
0.930873469,0.923496787
0.622268052,0.36609221
0.257872923,0.606942782
0.647234384,0.267981252
0.058605985,0.353522317
0.954541064,0.224547972
0.310212476,0.292846164
0.701366123,0.735012058
0.444318336,0.912818497
0.725246529,0.887979232
0.852097035,0.772593014
0.320930735,0.136850988
0.673290126,0.700234489
0.752939744,0.810639466
0.399526687,0.373202822
0.315793141,0.433083462
0.871887927,0.00191448
0.550066179,0.223692088
0.573652061,0.086220634
0.084708787,0.18998652
0.985055319,0.645829287
0.430983211,0.301566575
0.580835371,0.453198259
0.462268408,0.384830769
0.241236261,0.084451163
0.686189652,0.177249861
0.425495198,0.58724757
0.146856139,0.597359689
0.362174501,0.255602354
0.548599105,0.989059704
0.768586349,0.285256462
0.501535805,0.406070581
0.525460663,0.691548893
0.787741653,0.95578337
0.295058102,0.324255256
0.022376182,0.299661983
0.941709076,0.833399541
0.118986452,0.964639941
0.887910708,0.858093722
0.92398205,0.533987863
0.970956723,0.026196989
0.562429876,0.373094972
0.56406706,0.898365413
0.449365388,0.227452106
0.358740067,0.445731835
0.4549337,0.337832911
0.462646511,0.346519605
0.300584395,0.861235175
0.84516378,0.284019184
0.892105276,0.423660623
0.345057225,0.21439396
0.711004256,0.029144756
0.600824844,0.027979261
0.292327398,0.973002581
0.59183488,0.293013547
0.288332822,0.125394472
0.33080729,0.450324165
0.713720214,0.566648546
0.04180089,0.345989807
0.050998665,0.938761522
0.425484508,0.598823549
0.730283227,0.003570919
0.10561688,0.536201863
0.60119349,0.724306672
0.11475286,0.357256251
0.74678142,0.23918533
0.967475133,0.974451571
0.485506091,0.130289809
0.018584116,0.118221387
0.376419606,0.338101115
0.772803736,0.569762526
0.438793869,0.141142449
0.144879175,0.761165217
0.93877231,0.256890029
0.528646018,0.819882919
0.806900431,0.642857424
0.042929339,0.157947569
0.840467561,0.81198029
0.666600613,0.577218948
0.266751817,0.663335276
0.107430024,0.953676067
0.573938421,0.073445285
0.859815568,0.565358513
0.225589667,0.045546029
0.984556699,0.495178435
0.224026502,0.575959165
0.19320058,0.262823821
