x1,x2
8.144735792,0.009644877
-3.708403199,-10.84187848
-5.837555662,-9.549465576
5.42489397,1.395952323
7.95311372,8.368976645
6.258170822,9.795054773
-4.796561092,-9.745781329
7.469313829,-0.015452717
-2.284965744,-11.22964261
7.964815922,8.039146588
8.485677317,2.089976978
7.578182768,9.586292328
-3.860397423,-9.653803004
7.803611283,9.745612644
7.020688266,0.535858237
5.598788697,7.59170022
8.061640782,8.437369678
7.266972545,9.870458363
8.174803016,0.325117068
6.558192059,8.847932387
7.744884526,0.144091782
6.158954831,8.702086854
-5.669778129,-10.25366296
6.889957514,8.462770229
9.022555255,10.06777901
7.45744235,0.392522395
7.498143734,9.296770193
-5.793554814,-11.20032746
6.269771933,2.110333942
8.815456626,8.763860459
9.869362518,0.764023471
-5.162994766,-9.403667739
6.629342338,9.653572936
6.931317013,7.894247337
-5.281736384,-9.265334248
6.606051302,3.197998947
6.935407817,1.74268311
-6.514512804,-8.737405469
7.339126557,-0.075339213
7.683738986,1.563269503
7.761582009,1.133207137
8.00236864,10.1691733
-7.259503545,-9.271937186
-4.185316708,-7.87928283
7.294339842,9.794864677
-6.155246887,-10.27942052
7.090229485,8.579197985
7.456375938,0.244406337
-4.352913645,-9.100303074
-5.385207974,-9.494965088
-6.62396042,-9.105871493
6.713888045,1.387418848
8.61648573,10.43674965
-5.376969335,-7.750514573
-5.838979873,-10.3973386
9.100888584,9.148074112
-5.465091373,-8.924863868
7.806974757,0.605826386
-5.852943408,-10.541557
-5.744723869,-9.61681388
-7.486215614,-10.96483269
8.328136165,9.140024261
7.949707807,-0.373406449
8.398001485,2.8397151
6.655891363,8.010925834
5.628039516,9.775854429
7.897658144,8.219547641
-5.160010655,-9.534295509
8.44522069,2.263683186
-6.472995716,-9.441789325
-5.620684568,-8.658340291
8.141305851,0.886570848
6.193999632,8.197869542
5.942055856,10.50768333
7.798874176,2.185995721
-4.43030181,-7.97432937
-4.831010904,-9.285301644
-4.489690472,-10.00975469
7.312942959,9.921663313
-5.05470634,-10.01320204
-4.623741303,-9.950700968
-5.678230926,-11.55360597
-5.174574432,-9.150071269
8.725786965,10.34691678
7.269469548,10.98320369
7.650235032,0.728244151
7.287249955,7.620997995
6.622575308,2.044230658
-4.539441306,-8.950926263
-5.731193513,-9.42362386
7.280207844,0.244897148
7.601887082,10.06902343
-6.545662225,-9.795185428
8.95142618,1.150957523
-3.877296901,-9.046831357
7.487007328,1.712473396
7.027837526,0.679568715
7.743632109,-0.985050597
7.59067699,0.834436558
7.115235734,0.469668133
-6.682855817,-9.641286679
-4.825888171,-9.362501549
9.109075429,1.514167699
7.954653825,-0.826145238
6.204317428,8.968977479
9.19242713,8.684329014
6.96575334,-0.014885409
6.583419646,8.426786794
-7.012301019,-10.35410905
-6.147841719,-8.521669408
7.211168398,2.063627847
5.60529438,-1.03722949
-5.234724547,-10.3756063
4.333668288,10.51034676
-5.601445859,-10.52546591
-5.052680643,-9.13024307
7.137601325,9.843454636
-5.70608852,-9.359936943
5.054084599,10.0790099
7.405659326,8.829244796
5.722430362,1.205986084
7.40314915,10.42342437
8.601997266,8.326588894
-6.693498706,-9.502189505
-6.296569574,-9.441879828
8.203161595,12.01375618
8.125194948,1.671594777
-6.743272003,-9.296434183
-4.367485663,-10.96573997
7.597087707,10.81966985
7.924300264,0.104511206
-4.078257956,-9.872531913
8.233232767,-0.623972372
3.82443114,-0.653605451
-6.639254087,-9.929859723
6.791165604,0.943331687
-5.89689711,-10.10439023
8.288270951,10.71730803
8.550945142,-0.079142153
9.674867532,9.338118978
6.959417286,8.592999938
7.157023384,10.01903004
7.765158173,1.20680619
8.263415695,10.34723435
-3.995263226,-8.115148873
7.325143009,9.825415659
-4.330166957,-9.315366281
-5.791129666,-10.92913191
8.216562209,0.9102418
-6.33143243,-10.26019601
7.992110382,2.992096657
5.940755073,-0.447460196
8.147150321,2.093993761
7.148329045,8.176260518
8.993341533,9.731349105
6.974228219,9.558968161
-5.486621483,-7.799245921
7.699605892,-0.322898346
-5.669916399,-10.19074032
-4.251439517,-11.02100707
7.380179687,8.530768234
6.897038411,7.980810089
7.584237254,10.70124388
8.31995264,0.590996206
6.052660207,-0.466129909
6.892289054,8.60634293
8.651660296,-0.630779171
6.029378979,10.31974057
8.578917092,1.288476274
-7.116819897,-9.654247147
-5.351316453,-9.546556392
7.602527202,8.989623865
7.596350953,8.019795497
-6.453767931,-10.1914411
-6.626555097,-10.41819475
7.135401105,-0.639512668
7.020378883,9.256440635
-4.414256876,-9.886011807
-5.081209855,-8.651879392
7.150133208,9.528939355
7.415465954,9.724758372
7.602099316,-0.499292455
-5.412688309,-9.749209032
7.906519408,9.280030298
7.469969217,8.449353229
6.450830235,-1.046758015
10.19484565,1.071806231
7.9682261,1.164380743
7.994555468,1.834501631
8.090742154,9.563037003
-3.830577776,-10.77086557
8.375011443,2.065471754
-6.89987499,-10.8984036
6.011231794,-2.234410255
7.162513556,9.748787144
7.405819691,9.53880365
-6.630424713,-9.853531361
7.498777946,0.414772685
5.284357736,10.16972385
-7.333365948,-9.342228601
5.521617747,7.984463724
9.040258987,0.636041358
-5.719257439,-10.81738306
6.851490862,1.567992759
6.631103194,2.65308097
-5.031781445,-10.59200566
5.073374915,10.52482973
7.924096066,8.644638392
-5.930475718,-10.00934886
8.277168731,0.335881705
7.250207277,0.885724523
-5.059964598,-10.39473712
8.572528407,1.813652929
6.240077513,0.55847799
8.163711165,-0.470786728
5.943565636,0.609246595
6.487391973,8.838653106
-3.357812379,-8.951531427
-6.640010558,-10.72534079
7.017472871,-1.220167976
-4.161456479,-9.535119582
-5.721259976,-6.871095042
7.24673668,1.48971648
-5.779589091,-9.445469789
-4.485644254,-8.890183541
7.829448165,9.626271583
6.967768048,10.13415453
-7.22391114,-9.230958529
6.285160909,11.28717687
7.099628073,0.565520496
6.108460663,8.233439954
7.140387026,1.695162514
6.023672852,9.945848986
6.052836854,-0.383169562
-5.488899927,-8.809929844
7.620515842,9.371448142
8.301859153,0.072080191
6.427225515,1.059729595
9.21503092,1.82127272
6.505189212,9.020536541
-5.086550903,-10.10364902
7.42922858,1.459791003
9.407384152,2.073009305
7.057915292,11.32998042
6.39995999,0.07580004
-5.515987351,-8.878592046
7.799246924,10.59576952
-6.417099779,-9.54750107
-6.01782455,-10.12539037
9.156683093,9.594598875
7.381534635,1.885219099
-4.478072,-10.91845454
7.777243381,0.042809134
6.857695033,10.30105929
5.934351758,9.476117339
-4.094891857,-9.05057871
7.726547109,2.038815969
8.161064606,-0.367282682
7.242110009,7.485068714
7.212557483,1.240020822
5.632355686,0.054022577
8.77188508,0.768341004
8.798913589,0.262199315
8.322450913,9.678191958
8.809962126,11.9021701
7.653612551,0.808669099
-3.909691922,-10.00706873
6.958024592,9.199246113
8.677279163,8.463473359
9.317032524,0.800524234
8.721055377,-0.343762717
8.94302415,8.407216892
8.004056306,10.53695374
-4.848337928,-9.50573418
7.572804207,1.790171233
7.486653781,0.213454535
6.876264335,9.226009689
6.512123387,-0.733630037
7.163422933,-0.73833084
7.612029296,9.028169224
8.353121919,0.203257144
7.059913286,2.500932462
5.660203194,9.18115053
6.657126903,7.727562328
8.182404214,8.169999777
7.185860804,-0.120595303
6.361589859,-0.016412323
8.208946386,-0.064757885
-4.798437608,-7.999857223
-3.393248125,-9.972547191
7.6200654,0.003750862
8.197059398,0.270111132
-4.305542038,-11.34309756
6.100713556,9.290077038
7.402927028,9.162177022
-4.68374567,-9.247993296
8.500494611,9.121478552
-4.899514173,-11.507805
-5.361300951,-9.730426829
-4.802135134,-9.483345716
7.943106474,8.206222084
-5.627470724,-8.519513815
7.322521255,10.45661816
7.630271165,8.697979329
7.501262582,0.625170006
-4.031836156,-11.44658981
-4.609930446,-10.44092356
-5.608943289,-9.955825268
-5.504960417,-9.959529048
7.473804134,0.994463946
7.446369848,11.43674954
7.422737474,-0.628860578
6.173035093,0.74273231
-6.43309153,-9.947481862
6.967678665,8.962252297
-5.393972367,-7.445809524
8.125727884,-0.901629801
7.658678687,-0.170111195
5.52568734,10.34955505
-4.000438317,-8.760285285
-5.077280528,-8.314283296
-5.258290299,-10.38389247
7.825101071,8.418652661
-5.486599955,-9.306042366
9.309198551,2.463457464
-5.113671459,-10.8017653
-5.968531994,-9.389531463
-4.474266358,-10.2546876
8.011419198,9.201929938
-5.468119209,-11.44546148
7.079786441,7.814277469
8.911112188,9.149332645
5.730127893,1.828820967
7.396345937,8.901965589
6.890788892,10.61298902
-6.343683719,-9.540077314
-6.005644226,-8.820396863
6.080578028,0.769434953
-3.730375153,-10.565057
5.673095058,0.813546048
6.518768944,-1.368817149
7.514634036,10.14107588
-7.200321681,-9.209881905
5.641399228,1.369023527
7.647750741,0.110440102
7.568333855,9.32443309
6.999432029,0.172411735
-5.511341455,-8.547047822
-5.443580319,-9.015400168
7.220951917,8.06544414
-6.074195139,-9.026112903
-4.558201986,-12.9429637
8.910886873,0.288344453
8.766431189,9.303503211
6.408638619,0.09433704
-3.940452686,-10.36206169
-4.253683647,-10.9954793
-4.470404314,-10.40485987
-4.923375554,-7.678500379
7.65934296,0.634496525
6.79135013,-0.248315863
8.288000426,10.03299053
-4.483172502,-10.41600097
7.266112364,1.083940806
-4.841057564,-9.839729593
7.564759624,11.24762868
8.456234012,9.741804387
7.553033523,11.85706105
-6.330384835,-9.832507824
5.499532132,9.043844938
-4.369884839,-10.02742578
-5.298122403,-11.38674941
-6.269352146,-10.45246475
-4.176852406,-9.448173997
-6.567229216,-10.66239211
7.874625906,1.512098709
8.313412303,9.983845987
-4.052577633,-10.3156531
6.811700496,10.8840413
6.346814726,10.33075642
8.080346048,10.02847377
4.782467275,9.3505726
-3.974906632,-9.543484741
-5.263841442,-8.895179727
-6.352953129,-10.72258241
7.723602613,8.686384495
7.581705341,0.934627331
7.970490012,9.541129474
-5.492105373,-9.532094756
-6.93486418,-9.399189847
-5.536266358,-8.374588821
-2.998935926,-11.85284732
8.227998692,9.813317716
6.345261255,8.706777787
5.389978582,9.048110162
-7.507011273,-10.46845091
-4.256899452,-9.497997737
7.439415429,-0.993839422
-6.379101902,-9.168676233
-5.473903544,-9.189225916
6.584020798,9.003256642
7.847251581,-0.258084628
8.104349708,1.836592926
7.645628401,8.236672534
8.759721172,9.129311482
-4.107138852,-8.453341959
