x1,x2
0.932933774,-0.472491052
-0.977866716,-0.278059716
0.652767656,0.750797516
0.447921324,-0.282403868
-0.561905797,-0.856712296
0.651500892,0.75521535
0.540862778,0.883133091
-0.787393343,0.648123523
-0.581782467,0.853965618
0.019437422,0.909723095
0.282089935,-0.974398944
0.368081461,0.215201176
0.768121104,-0.694243837
-0.230245147,0.898306803
0.661268908,0.777935722
0.14470176,0.506947298
0.677952109,0.663941827
-0.507260472,0.169817257
-0.499923032,-0.141564272
0.025946526,-0.540177821
0.679062128,-0.791368071
0.757229136,0.586193131
-0.341207696,-0.244344283
-0.498930827,-0.082227469
-0.664489796,-0.682389766
-0.081100935,-0.489943674
-0.448895815,0.336650254
-0.973722801,-0.288690846
0.628164825,-0.849236803
-0.840504155,0.590417152
-0.437894133,0.377988713
-0.415599865,0.334153921
-0.412323579,0.28420942
0.595540088,-0.800072398
-0.517677595,-0.107996814
0.054191938,-0.887992256
0.686409063,-0.811780594
0.419149917,-0.865385274
0.921761939,-0.394855746
0.489842184,0.155499212
-0.155272411,0.977327837
0.847054255,0.582841303
0.668564894,-0.772741439
0.827089091,-0.520997949
-0.974630242,-0.11002055
-0.900946843,0.317686291
-0.551924051,-0.855886219
-0.375503502,-0.492789396
-0.461466317,-0.297459373
0.48419464,0.822490509
0.329618034,0.263330885
-0.476466134,0.219828144
-0.345197234,0.923866393
-0.005229919,0.504933245
-0.020025621,0.448176432
0.941359539,0.336381172
0.230414492,0.444066139
-0.274224076,-0.40869449
0.482258983,-0.119022312
0.885963506,-0.578235744
-0.628983464,-0.829234428
-0.490179628,0.780472291
0.564902532,-0.085893724
0.392225885,-0.324471833
-0.967882211,0.323735546
-0.77671267,-0.593550979
-0.764903792,-0.667766206
0.887872776,0.414986024
-0.262409382,0.384378396
-0.991327841,0.491271471
-0.461591485,0.196117803
-0.809012628,-0.364844538
0.874011671,-0.355115598
0.502668825,0.133860521
-0.266778068,-0.355784532
-0.082507176,0.437571326
0.544092021,0.003786526
-0.445383152,-0.363959991
1.05025887,-0.152610499
-0.542344919,-0.08810366
0.885368821,0.446382993
-0.172248717,0.454899882
0.136518882,0.521424354
0.510318927,0.240056558
0.825789298,-0.450287709
-0.29225945,-0.428276799
1.015382963,0.148892903
-0.418940912,-0.050592034
-0.984583438,-0.068904173
0.348885508,0.300259033
0.258588219,0.477223052
-0.396026212,0.907748647
-0.069558757,-0.931242346
-0.142354016,-0.333527512
0.415030621,-0.260261351
0.418288531,0.365645095
0.249553556,0.441109227
-0.066219521,-0.487422564
-0.067723049,-1.010980515
0.144696679,-0.473508477
-0.382603309,0.864589365
0.186227497,0.431272657
0.471649972,0.146759617
0.97686433,0.314451243
-0.522280625,0.046440608
-0.556264017,0.90905888
0.494637375,0.235520439
0.584963308,0.834732564
0.449432423,-0.171419571
0.213559393,0.978273022
0.494124377,0.814324407
0.430974364,0.221775565
0.326992214,0.943828175
0.49635957,-0.804297399
-0.472391252,-0.240931917
-0.339009081,-0.349038196
-0.18795669,-0.443918241
-0.976685311,0.059183961
0.722471391,-0.635016586
0.027022065,1.020564585
-0.509288423,-0.020412544
-1.049495249,-0.143238937
0.015232094,-0.95529735
0.816412299,0.551630048
0.482106598,0.892365224
0.070964278,-0.588970686
0.997533796,0.01195168
0.282803027,-0.859291251
-0.484204204,0.165681767
-0.182035782,-0.524625901
-0.767249691,0.543756943
-0.38624692,0.30882611
0.156786819,0.523686129
0.452675285,-0.215346638
-0.150883736,-1.011237484
-0.5466021,0.020869992
0.550191138,0.049167784
-0.749220901,0.709534461
0.308364759,-0.419161394
-0.691269054,0.737812881
0.105694068,-0.458459672
-0.42825194,-0.982635824
-0.079174625,1.001785405
0.124098479,0.546891742
0.428079504,0.955248843
-0.30651557,0.347164476
-0.497713991,-0.017585904
0.434706906,-0.926969947
0.365169378,0.385460593
0.996076779,-0.536919365
-0.904948694,-0.48314518
-0.914444445,-0.470146196
-0.246727293,0.366732098
-0.176258156,-0.986706027
-0.439149329,0.248860743
-0.985277132,-0.149408685
0.303002078,-0.387399594
0.447794355,-0.096621722
0.47435037,0.076884016
-0.138133058,0.526198238
0.410134679,-0.977485727
-0.557452656,0.873941721
-1.015015907,0.08452895
0.47954795,-0.267922218
-0.063987334,-0.538070928
0.215756923,-0.465017872
0.235326326,-0.455029567
-0.531221468,-0.123690461
-0.738526121,0.71758574
-0.363225205,0.877779034
0.491635932,0.203913372
-0.971243283,0.183388494
-0.510283815,0.205640978
0.336163027,0.388988301
0.109468298,0.975076862
-0.092552351,0.514879955
0.55565275,0.112486441
-0.502944751,0.050393309
0.141209106,-0.563418038
0.619045754,0.958679824
-0.884717391,0.500649179
-0.407331215,-0.169081845
0.374183994,-0.313527635
0.368022725,0.243080581
0.127389002,-0.470302248
0.623762531,0.80971085
-0.483817189,-0.272253435
0.179198976,0.973985038
-0.171661785,-0.425854608
-0.012695119,-0.5135491
-0.986299919,-0.071416246
0.338140673,0.429486001
0.688380213,0.583428055
-0.036918418,-1.052169334
-0.457832478,0.04924798
-0.586060618,-0.82304589
-0.732921151,-0.617572389
0.986985781,-0.226765764
0.366746404,-0.907776817
0.723492956,0.772544783
0.696411874,0.735257898
-0.916311756,-0.127745028
-0.085581787,-0.926718791
0.411290771,-0.308354548
0.184142168,-0.462907584
0.370366223,0.427057584
-0.166212584,-0.459216538
-0.409120822,-0.331048037
0.262725261,-0.453442699
-0.759898727,-0.528957153
0.339757909,0.397586731
0.297015026,-0.327518849
-0.165588324,-0.9661205
-0.809014338,0.590178861
-0.393570586,0.391892835
0.142970659,-0.429952923
-0.033316196,-0.514167926
-0.281754547,0.478359228
0.227825802,-0.99713321
1.054190257,-0.123143776
0.309869396,-0.422833088
-1.069177177,0.278175067
-0.417789059,-0.431142534
0.544129269,0.216460666
-0.293449407,0.910911664
-0.202815582,0.391193347
0.873824488,0.618608218
-0.508996969,-0.824093153
-0.279213808,0.452195185
0.432348967,-0.202890192
-0.295222215,-0.91484105
0.409617589,-0.197341945
0.569515792,0.810195164
0.226523219,-1.010119085
-0.026956014,0.538116245
-0.415435071,-0.259075324
-0.63572966,0.816642688
0.433176078,-0.29957322
-0.226290491,1.069125999
-0.649901598,0.737204969
0.294391532,0.446383901
0.952380125,-0.254638517
0.505271143,0.319700224
0.583585675,-0.814701644
0.996267271,0.251275484
-0.423494723,0.176925713
0.172799215,-1.069338391
0.460826874,0.026120688
-0.078169584,0.512642796
0.095821768,-1.056769956
-1.11872301,0.257296679
0.350317646,0.902653957
-0.373200397,-0.995355209
